Path,Instrument (in full),mel_spectrum,audio,pseudo
Brass/Bass_Tuba/ordinario/BTb-ord-B3-pp-N-T14d.wav,Bass Tuba,"[[[[0.2365776 ]
   [0.23980522]
   [0.05582552]
   ...
   [0.40523186]
   [0.4488194 ]
   [0.4966561 ]]

  [[0.2659243 ]
   [0.24339852]
   [0.10989337]
   ...
   [0.25912446]
   [0.31562415]
   [0.29317245]]

  [[0.2528546 ]
   [0.12350545]
   [0.23720846]
   ...
   [0.2681571 ]
   [0.3019045 ]
   [0.25297183]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 9.1022812e-06  9.7244047e-06  1.6358681e-05 ... -2.9335656e-06
  1.6086619e-06 -1.0335775e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-C4-pp-N-N.wav,Bass Tuba,"[[[[0.2234387 ]
   [0.38929525]
   [0.44855636]
   ...
   [0.441079  ]
   [0.4656364 ]
   [0.48524952]]

  [[0.19128866]
   [0.3737356 ]
   [0.26532835]
   ...
   [0.32930318]
   [0.20280151]
   [0.2869366 ]]

  [[0.28899106]
   [0.33339867]
   [0.3239464 ]
   ...
   [0.2786499 ]
   [0.26006517]
   [0.27300063]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-4.1197054e-06  1.0062475e-05  4.4266926e-05 ...  7.2113107e-07
 -1.7246930e-05  8.4585408e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-C#4-pp-N-N.wav,Bass Tuba,"[[[[0.09774037]
   [0.11752892]
   [0.30471382]
   ...
   [0.4678597 ]
   [0.49065572]
   [0.5006358 ]]

  [[0.1382039 ]
   [0.07181273]
   [0.24633546]
   ...
   [0.24663095]
   [0.25130028]
   [0.2787692 ]]

  [[0.25842032]
   [0.2604146 ]
   [0.26473135]
   ...
   [0.3371919 ]
   [0.35195318]
   [0.31735215]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.06513035e-05 -4.16021794e-06  4.32569068e-05 ... -1.23301525e-05
  6.79650566e-06 -2.69654774e-05]",5
Brass/Bass_Tuba/ordinario/BTb-ord-D4-pp-N-N.wav,Bass Tuba,"[[[[0.23995066]
   [0.0669179 ]
   [0.3422773 ]
   ...
   [0.48490268]
   [0.51049864]
   [0.50580466]]

  [[0.25208467]
   [0.23083901]
   [0.23107691]
   ...
   [0.2543415 ]
   [0.2808376 ]
   [0.1973236 ]]

  [[0.2639256 ]
   [0.21037726]
   [0.15787883]
   ...
   [0.22366428]
   [0.1910924 ]
   [0.07644153]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-6.1495230e-06  2.1122396e-05  1.0932423e-04 ... -1.5068603e-05
 -2.8465706e-07  3.3443143e-07]",2
Brass/Bass_Tuba/ordinario/BTb-ord-D#4-pp-N-N.wav,Bass Tuba,"[[[[0.20792374]
   [0.2824711 ]
   [0.38075686]
   ...
   [0.47092763]
   [0.4988618 ]
   [0.5025104 ]]

  [[0.20085764]
   [0.14957318]
   [0.20143136]
   ...
   [0.19004555]
   [0.30550766]
   [0.26075545]]

  [[0.23432365]
   [0.16909365]
   [0.16841479]
   ...
   [0.11578588]
   [0.2518936 ]
   [0.24922995]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.5854836e-05  1.7608982e-05  8.3678402e-05 ... -4.2241140e-08
 -2.2520846e-05 -1.1636384e-05]",5
Brass/Bass_Tuba/ordinario/BTb-ord-F#1-mf-N-T18u.wav,Bass Tuba,"[[[[0.3589212 ]
   [0.32604495]
   [0.3691029 ]
   ...
   [0.47790566]
   [0.5057027 ]
   [0.5764508 ]]

  [[0.44720125]
   [0.4675266 ]
   [0.4573292 ]
   ...
   [0.33253336]
   [0.34692788]
   [0.41819876]]

  [[0.544302  ]
   [0.48482075]
   [0.58750105]
   ...
   [0.5716413 ]
   [0.559566  ]
   [0.5702014 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 4.5454362e-06 -1.1447526e-05 -7.4386480e-06 ...  1.3922945e-05
 -2.8951581e-05 -2.2434775e-05]",5
Brass/Bass_Tuba/ordinario/BTb-ord-G1-mf-N-N.wav,Bass Tuba,"[[[[0.44605526]
   [0.44480762]
   [0.37995642]
   ...
   [0.5448526 ]
   [0.5647453 ]
   [0.6000188 ]]

  [[0.48330623]
   [0.5034682 ]
   [0.4481214 ]
   ...
   [0.4443342 ]
   [0.32523936]
   [0.3392722 ]]

  [[0.5272602 ]
   [0.48030472]
   [0.56678766]
   ...
   [0.5294808 ]
   [0.51495147]
   [0.49864396]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.2766104e-06 -1.3880606e-05 -1.6738079e-05 ... -1.3231649e-05
 -3.2748940e-06  9.7545708e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-G#1-mf-N-T18u.wav,Bass Tuba,"[[[[0.47913986]
   [0.5617394 ]
   [0.6052011 ]
   ...
   [0.5135433 ]
   [0.54601574]
   [0.5700296 ]]

  [[0.40126854]
   [0.54393196]
   [0.5492415 ]
   ...
   [0.23005538]
   [0.40683803]
   [0.45746207]]

  [[0.36431918]
   [0.5125076 ]
   [0.5433147 ]
   ...
   [0.40253353]
   [0.328758  ]
   [0.46123815]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.8713314e-05  9.9776080e-06  9.4360494e-06 ... -2.7117751e-06
  3.8337685e-06 -1.0184920e-05]",5
Brass/Bass_Tuba/ordinario/BTb-ord-A1-mf-N-T33u.wav,Bass Tuba,"[[[[0.44842792]
   [0.45531377]
   [0.39957803]
   ...
   [0.552565  ]
   [0.59150493]
   [0.6267467 ]]

  [[0.5150656 ]
   [0.49349445]
   [0.3149175 ]
   ...
   [0.3645411 ]
   [0.41721374]
   [0.40334263]]

  [[0.5062278 ]
   [0.5583771 ]
   [0.56213915]
   ...
   [0.444034  ]
   [0.28243917]
   [0.4057727 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 9.4766729e-06  9.7615994e-06  1.2210396e-05 ...  4.0594650e-06
 -2.7060667e-05 -1.1253887e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-A#1-mf-N-N.wav,Bass Tuba,"[[[[0.526271  ]
   [0.52289045]
   [0.42089242]
   ...
   [0.39872628]
   [0.47475347]
   [0.58968306]]

  [[0.5139202 ]
   [0.462926  ]
   [0.44623208]
   ...
   [0.36895522]
   [0.3610878 ]
   [0.49718952]]

  [[0.5039884 ]
   [0.48613945]
   [0.53521454]
   ...
   [0.41714972]
   [0.42513427]
   [0.47517824]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-4.7968933e-07  6.6705979e-08  6.3097104e-07 ... -9.7770608e-06
 -9.5843352e-06  3.0566762e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-B1-mf-N-T16u.wav,Bass Tuba,"[[[[0.33912644]
   [0.44310522]
   [0.52979106]
   ...
   [0.55440384]
   [0.5646476 ]
   [0.51003045]]

  [[0.44361562]
   [0.35578346]
   [0.43458444]
   ...
   [0.40329704]
   [0.38224658]
   [0.36878362]]

  [[0.4882029 ]
   [0.50683117]
   [0.40037045]
   ...
   [0.33694944]
   [0.27525178]
   [0.40852848]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 7.3348056e-06  1.2154807e-05 -5.7279249e-06 ...  3.8939197e-06
 -2.3229950e-06  1.5290025e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-C2-mf-N-T23u.wav,Bass Tuba,"[[[[0.45519036]
   [0.49125868]
   [0.4563229 ]
   ...
   [0.4820854 ]
   [0.5262566 ]
   [0.5905834 ]]

  [[0.4863371 ]
   [0.46676892]
   [0.47073483]
   ...
   [0.24095383]
   [0.28733158]
   [0.42257395]]

  [[0.51154983]
   [0.4713521 ]
   [0.4401826 ]
   ...
   [0.31667358]
   [0.33538538]
   [0.28937587]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.1643104e-05  1.8755090e-06 -1.9785075e-05 ... -1.9323539e-05
 -2.1101576e-05 -2.0307822e-05]",5
Brass/Bass_Tuba/ordinario/BTb-ord-C#2-mf-N-N.wav,Bass Tuba,"[[[[0.381697  ]
   [0.44390225]
   [0.4567461 ]
   ...
   [0.47885054]
   [0.5153631 ]
   [0.546387  ]]

  [[0.40428582]
   [0.38360316]
   [0.4468429 ]
   ...
   [0.2409937 ]
   [0.30586538]
   [0.29229054]]

  [[0.46660623]
   [0.39710554]
   [0.3750356 ]
   ...
   [0.16870312]
   [0.34944066]
   [0.41167504]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 6.12315489e-07 -8.10774509e-07  6.34754542e-07 ... -9.96442213e-06
 -1.17554355e-05 -2.14078682e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-D2-mf-N-T15u.wav,Bass Tuba,"[[[[0.28908595]
   [0.28182817]
   [0.40468687]
   ...
   [0.48678246]
   [0.5128235 ]
   [0.5170743 ]]

  [[0.31999245]
   [0.31987888]
   [0.27460688]
   ...
   [0.3115553 ]
   [0.3212596 ]
   [0.30586252]]

  [[0.42215642]
   [0.18721624]
   [0.35582343]
   ...
   [0.2796083 ]
   [0.35253638]
   [0.38180247]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.1450320e-06  1.2484961e-06 -1.3744575e-06 ...  2.0073380e-06
 -8.7812941e-06 -1.0386091e-05]",5
Brass/Bass_Tuba/ordinario/BTb-ord-D#2-mf-N-T34u.wav,Bass Tuba,"[[[[0.31628782]
   [0.26256317]
   [0.34621936]
   ...
   [0.5073589 ]
   [0.542888  ]
   [0.57279015]]

  [[0.3714243 ]
   [0.31672087]
   [0.32680064]
   ...
   [0.277705  ]
   [0.33552918]
   [0.32887268]]

  [[0.39130336]
   [0.30296358]
   [0.31584543]
   ...
   [0.31195602]
   [0.29171175]
   [0.32883635]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.7693965e-06  3.4714467e-06 -1.0455842e-05 ...  1.3010267e-06
 -1.3530771e-06  1.3746867e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-E2-mf-N-T27u.wav,Bass Tuba,"[[[[0.34772754]
   [0.36931586]
   [0.33684722]
   ...
   [0.50446975]
   [0.5307219 ]
   [0.55380666]]

  [[0.34334016]
   [0.29119053]
   [0.27794155]
   ...
   [0.34735712]
   [0.2604224 ]
   [0.3246743 ]]

  [[0.41326198]
   [0.36019015]
   [0.28595248]
   ...
   [0.22728272]
   [0.3132023 ]
   [0.32267267]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-2.0950683e-06  3.4266850e-06 -9.8837772e-06 ... -3.1564905e-06
 -5.1047919e-06  3.4900986e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-F2-mf-N-T24u.wav,Bass Tuba,"[[[[0.34590262]
   [0.32238206]
   [0.30708408]
   ...
   [0.501423  ]
   [0.5450333 ]
   [0.56989825]]

  [[0.32486877]
   [0.3271802 ]
   [0.30774063]
   ...
   [0.37236628]
   [0.34780684]
   [0.30146328]]

  [[0.20382705]
   [0.13808136]
   [0.2788003 ]
   ...
   [0.34113368]
   [0.19242325]
   [0.31337753]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-2.09340942e-05  1.36235030e-05  1.43991783e-05 ... -5.60899934e-07
  4.55085683e-07  1.48949275e-05]",5
Brass/Bass_Tuba/ordinario/BTb-ord-F#2-mf-N-T19u.wav,Bass Tuba,"[[[[0.3908074 ]
   [0.27958393]
   [0.43043575]
   ...
   [0.5576636 ]
   [0.58270085]
   [0.60923654]]

  [[0.38660678]
   [0.2873456 ]
   [0.4001115 ]
   ...
   [0.3920877 ]
   [0.27778378]
   [0.3691879 ]]

  [[0.481227  ]
   [0.44932547]
   [0.39615545]
   ...
   [0.3098844 ]
   [0.27758256]
   [0.30117115]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 2.8228387e-06 -2.8931536e-06 -1.2328848e-05 ...  1.1769580e-05
  1.0480440e-05  8.5434831e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-G2-mf-N-T15u.wav,Bass Tuba,"[[[[0.26808438]
   [0.10512724]
   [0.34447223]
   ...
   [0.45133466]
   [0.48000303]
   [0.5170504 ]]

  [[0.34892234]
   [0.33968964]
   [0.30289006]
   ...
   [0.2757555 ]
   [0.3269824 ]
   [0.3080186 ]]

  [[0.387891  ]
   [0.3252395 ]
   [0.15022059]
   ...
   [0.2288619 ]
   [0.3195868 ]
   [0.24442759]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 5.8976002e-07 -5.7468424e-07  5.0826930e-07 ...  9.7047432e-06
 -3.1405630e-06  1.7494339e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-G#2-mf-N-T26u.wav,Bass Tuba,"[[[[0.33366337]
   [0.34321052]
   [0.36660537]
   ...
   [0.4715263 ]
   [0.5111877 ]
   [0.5552412 ]]

  [[0.37514034]
   [0.32865015]
   [0.32333535]
   ...
   [0.29191667]
   [0.32922545]
   [0.35485467]]

  [[0.43640384]
   [0.35082245]
   [0.35409707]
   ...
   [0.27731317]
   [0.34900776]
   [0.23165464]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.5015015e-05  7.9494203e-07 -2.1503656e-06 ... -1.4196687e-05
  8.4751391e-06 -1.3245208e-05]",5
Brass/Bass_Tuba/ordinario/BTb-ord-A2-mf-N-T29u.wav,Bass Tuba,"[[[[0.41155535]
   [0.43944067]
   [0.4750679 ]
   ...
   [0.5128943 ]
   [0.5293663 ]
   [0.52324885]]

  [[0.39897576]
   [0.30745345]
   [0.30622903]
   ...
   [0.2801841 ]
   [0.26192012]
   [0.26507798]]

  [[0.406864  ]
   [0.32221985]
   [0.18303618]
   ...
   [0.2534682 ]
   [0.24628882]
   [0.32492352]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.2541073e-05  4.6482310e-06  2.8476934e-05 ... -2.2774060e-05
 -1.3757778e-05 -4.5130218e-07]",5
Brass/Bass_Tuba/ordinario/BTb-ord-A#2-mf-N-T29u.wav,Bass Tuba,"[[[[0.39475194]
   [0.3950081 ]
   [0.3804179 ]
   ...
   [0.5304319 ]
   [0.56829107]
   [0.55847293]]

  [[0.37927857]
   [0.23458032]
   [0.25635928]
   ...
   [0.29312867]
   [0.36235675]
   [0.34930763]]

  [[0.39720422]
   [0.33466166]
   [0.27647147]
   ...
   [0.31237322]
   [0.17458935]
   [0.35368156]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-4.3329783e-07  9.7556040e-08  1.9140076e-05 ... -1.7800179e-05
 -2.2234579e-05  1.3543724e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-B2-mf-N-T17u.wav,Bass Tuba,"[[[[0.36500627]
   [0.39298233]
   [0.4722998 ]
   ...
   [0.505831  ]
   [0.51677096]
   [0.57212955]]

  [[0.29674345]
   [0.29965514]
   [0.34802175]
   ...
   [0.31387353]
   [0.34836704]
   [0.40926585]]

  [[0.2190216 ]
   [0.16602826]
   [0.2866734 ]
   ...
   [0.33137822]
   [0.3657979 ]
   [0.3000719 ]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 2.0652078e-06 -8.4545463e-06 -2.6721973e-05 ...  2.8918143e-06
  2.2272872e-05  4.1100911e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-C3-mf-N-T28u.wav,Bass Tuba,"[[[[0.33838716]
   [0.33463296]
   [0.3708077 ]
   ...
   [0.4634912 ]
   [0.47426352]
   [0.5045787 ]]

  [[0.3294168 ]
   [0.22310862]
   [0.3298869 ]
   ...
   [0.3387443 ]
   [0.30101663]
   [0.31967577]]

  [[0.35505313]
   [0.28891405]
   [0.28239647]
   ...
   [0.30745775]
   [0.27502313]
   [0.20548458]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-1.0642689e-05  1.0985299e-05  6.2598032e-05 ...  1.0764390e-05
 -5.8466103e-06 -4.0508712e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-C#3-mf-N-T25u.wav,Bass Tuba,"[[[[0.28361812]
   [0.2191197 ]
   [0.31958562]
   ...
   [0.4269094 ]
   [0.4545309 ]
   [0.5023262 ]]

  [[0.32480058]
   [0.3136503 ]
   [0.25006264]
   ...
   [0.20383778]
   [0.16774078]
   [0.32542032]]

  [[0.33207473]
   [0.27549267]
   [0.21300068]
   ...
   [0.17653485]
   [0.09975281]
   [0.22967967]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 2.9141083e-06 -5.5381097e-06  3.3179764e-05 ...  3.5199764e-06
 -2.1289952e-06  1.4866491e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-D3-mf-N-T16u.wav,Bass Tuba,"[[[[0.18229322]
   [0.04755306]
   [0.27651542]
   ...
   [0.42103115]
   [0.4659751 ]
   [0.48389903]]

  [[0.22265062]
   [0.20298715]
   [0.22778301]
   ...
   [0.25166482]
   [0.23660545]
   [0.26966286]]

  [[0.26503143]
   [0.16541223]
   [0.1353518 ]
   ...
   [0.28315273]
   [0.25377315]
   [0.27398005]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.4109537e-07  1.1571683e-07 -4.8847869e-07 ...  7.6367996e-07
 -4.1455996e-07  1.5390269e-05]",5
Brass/Bass_Tuba/ordinario/BTb-ord-D#3-mf-N-T25u.wav,Bass Tuba,"[[[[0.4240001 ]
   [0.4747758 ]
   [0.5083278 ]
   ...
   [0.44175357]
   [0.4418878 ]
   [0.49629384]]

  [[0.37909365]
   [0.21783963]
   [0.24975729]
   ...
   [0.3429691 ]
   [0.25576916]
   [0.32882848]]

  [[0.3812422 ]
   [0.34705725]
   [0.29989737]
   ...
   [0.2103943 ]
   [0.29224777]
   [0.31823644]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[-9.5197465e-06 -1.0886462e-05 -5.0454400e-06 ... -8.0526097e-06
 -1.1090899e-05  4.4186199e-06]",5
Brass/Bass_Tuba/ordinario/BTb-ord-E3-mf-N-T23u.wav,Bass Tuba,"[[[[0.19848594]
   [0.10830712]
   [0.15466861]
   ...
   [0.38119292]
   [0.25906   ]
   [0.33380938]]

  [[0.21660237]
   [0.18109894]
   [0.20824042]
   ...
   [0.2884466 ]
   [0.2525696 ]
   [0.29630604]]

  [[0.25744638]
   [0.17150287]
   [0.16418786]
   ...
   [0.13758607]
   [0.24056268]
   [0.21559052]]

  ...

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]

  [[0.        ]
   [0.        ]
   [0.        ]
   ...
   [0.        ]
   [0.        ]
   [0.        ]]]]","[ 1.6965438e-05 -3.1925738e-06  9.9227764e-06 ...  4.1911358e-07
  5.2171754e-06  2.0309000e-05]",5
